service;datetime;message;emosi
twitter;6/3/2023 12:16;@Heraloebss Siang, Kak Hera. Chika bantu infokan ya, untuk saat ini kendala nya sudah terselesaikan, ditangani oleh GraPARI terkait ya. Makasih â˜ºï¸ -Chika;5
twitter;6/3/2023 11:06;@Heraloebss berkali2 di telp ditawarin migrasi ke Halo untung selalu nolak.;5
twitter;6/3/2023 10:24;@Heraloebss untung tiap ditawari migrasi ke Hallo gak pernah mau.... kan gini jadinya;5
twitter;6/3/2023 10:12;@Heraloebss 3x ditlp ditawarin jadi halo Alhamdulillah gw tolak semua ðŸ˜‚;5
twitter;6/3/2023 10:12;@Heraloebss Gw pernah ditawarin buat kyk gini juga alasanya dia lihat penggunaan perbulan. Katanya kalo pindah, bisa lebih murah dan unlimited. Untung gw tolak. Kalo gak, boncos jg gw kyk si bapak padahal penggunaan per bulan gak sampe segitu.. Jd kyk bayar sesuatu yg kita gak pake;5
twitter;6/4/2023 22:39;bye tsel ternyata sinyal disini bagus 3mi yippieeee;5
twitter;6/5/2023 16:03;@nisachabigwin pindah2in mode jaringan gt deh, kaya ke 2g trs balik ke 4g lg. sm pke apn byu, mayan lancar stabil;5
twitter;6/5/2023 16:51;@okyonline Tergantung ispnya omoky, pake wifi di rumah susah. Tapi kalo pake tsel lancar jaya.;5
twitter;6/5/2023 16:55;@okyonline Coba aja omoky. Di gw sih tsel lancar banget;5
twitter;6/5/2023 17:55;Hello min @Telkomsel ini kemarin aku menang kontes di Telkomsel poin namun hadiahnya sudah lebih dari 14 hari belum masuk juga bagimana yaa... Atas nama FADLUN RAHMANDIKA https://t.co/910xwSN0p1;5
twitter;6/5/2023 18:34;Semenjak aku pakai Halo+ sih makin Asyik dan seru bisa sepuasnya nonton streaming dan kalau butget keberatan ya tinggal aja ganti di aplikasi my telkomsel dan kalau mau pindah prabayar tinggal ke grapari aja. mudah kan . dah ah lanjut nonton dulu;5
twitter;6/5/2023 18:43;Kayanya selama aku migrasi ke halo+ tidak ada masalah malah aku buat kerja lancar lancar aja dan tanpa ribet. milih paket bisa di my tsel. trus klw mau balik ke prabayar juga (kayanya aku engga mau sihhh hahaha) mudah pergi ke GraPARI aja.;5
twitter;6/5/2023 19:27;telkomsel jaringannya bagus bgt Ya Tuhan;5
twitter;6/7/2023 11:06;weeee tumben bgt sinyal telkomsel bagus;5
twitter;6/7/2023 14:15;Lucu banget ungu ungu ðŸ¥° @byu_id https://t.co/xVmYZPgFDu;5
twitter;6/7/2023 16:03;Baru kali ini dapet voucher dari telkomsel, 100 ribu tanpa minimal pembelian. Alhamdulillah banget, lagi perlu sesuatu dan shopeepayku ngepasi tinggal 50an ribu wkwk https://t.co/doo5INsPx8;5
twitter;6/7/2023 16:36;w pake tsel lancar sih, cm mahal bgt. apakah Indihome jg bakal jd mahal? https://t.co/r1ez03mrwR;5
twitter;6/7/2023 17:16;@F_OllaJKT48 semangat terus adek ðŸ¤ makasih waronyaðŸ«°ðŸ»#HUT28Telkomsel @Telkomsel @officialJKT48 https://t.co/E971ueJiOl;5
twitter;6/7/2023 17:44;@Telkomsel Telkomsel dan Indihome menang di luas jaringan jadi enak aja pasang tarif yang MUAHAL.;5
twitter;6/7/2023 16:54;"Berarti udah mulai kegiatan lagi ya. Hari ini Telkomsel, besok Ramune, Sabtu away ke Banjarmasin.

Semangat yee @C_JesslynJKT48";5
twitter;6/7/2023 8:54;Lah ikut kegiatan telkomsel juga ternyata  ðŸ™„ðŸ™„ btw semangat kegiatannya cici kapten #PeShan;5
twitter;6/8/2023 0:45;Happy BGT!!!!!! Makasih @Telkomsel ðŸ«¶ðŸ»âœ¨ tempatku mencari nafkah~ https://t.co/jxGtpW1JCW;5
twitter;6/8/2023 1:12;13 tahun ya telkomsel seru sih tapi jaringan sekarang suka rada aneh ilang dateng https://t.co/Kf5juee9ow;5
twitter;6/8/2023 6:45;bersyukur kali skrg my telkomsel bisa pake shopee paylater:â€)))))))))));5
twitter;6/8/2023 9:40;@embule setau gw jaringan by.U gmn jaringan telkomsel disitu, gw pke dua2nya aman. cm by.U biar jaringan bagus ganti dlu pke apn byu, coba aja gw aman2 soalny;5
twitter;6/8/2023 9:34;@moonstarsvv byu aja gak sih murah meriah;5
twitter;6/8/2023 2:08;@tanyarlfes untung juga nih punya nomor telkomsel hoki, jdi enakðŸ˜Ž. https://t.co/ZExnjpeECo;5
twitter;6/8/2023 11:16;"@pompomfess dan menurutku HPku ini termasuk kentang ðŸ˜¢

jaringan indosat. xl. telkomsel lancar semua";5
twitter;6/8/2023 11:30;Dan ternyata pas ganti ke 3G only, malah lancar donk. 4G telkomsel aneh bgt.;5
twitter;6/8/2023 14:08;@Telkomsel Alhamdulillah udah balik sinyalnya, Thanks minðŸ™;5
twitter;6/8/2023 15:18;@hnslmp Aku pake telkomsel sebulan 45 rebu 16gb. Kadang sebulan kurang udah habis. Menarik nih esim, udah pakai yang smartfren tapi sinyal agak ampas;5
twitter;6/8/2023 21:26;@trial_imbalance @warlokprakerta BAGUS BGTTTTTTT. Tsel malah yg butut busuk ababil + mahal mas;5
twitter;6/8/2023 22:15;guys Telkomsel baik lagi, Alhamdulillah makasih banyak banget @Telkomsel https://t.co/esvUM74tyo;5
twitter;6/8/2023 22:49;@gantiakun__ Terus td siang dapet kuota 12gb bayar 0 rupiah, Telkomsel lg baik bgt alhamdulillah ahaha https://t.co/f6QqLi25p2;5
twitter;6/8/2023 22:51;@gantiakun__ Alhamdulillah baik nih Telkomsel sama aku wkwk;5
twitter;6/8/2023 22:51;@Telkomsel hehe gak usah min ini udaah lumayan lancar, semangat ya min;5
twitter;6/9/2023 13:00;@tanyakanrl Jaringanmu plg mantep sih, tp dimurahin dikit dong @Telkomsel;5
twitter;6/9/2023 17:16;@sudahduluya69 @Telkomsel Owlah. Untung nya disini masih bs di pake. ðŸ«£;5
twitter;6/9/2023 18:48;@sunshinesigi eh aku pake tsel juga tapi bagus di sini jaringannya. tergantung tempat juga apa gimana ya?;5
twitter;6/9/2023 20:51;@Telkomsel Tadi sempet ilang jaringan min agak lama padahal lagi asik streaming, sekarang udah baek lagi kok :(;5
twitter;6/9/2023 20:53;@Telkomsel Udah lancar lagi min, Alhamdulillah tetep suka Telkomsel soalnya sat set. Mau req aja, banyakin promo ðŸ˜­;5
twitter;6/9/2023 22:55;niat gue mau beli kuota anjir, tapi malah gratisan wrwrwr anw gue pengguna baru tsel jd seneng aja lumayan 3gb ðŸ˜ƒ https://t.co/QQjFwQG2Lk;5
twitter;6/10/2023 17:54;@cybfess telkomsel jaya jaya jaya;5
twitter;6/10/2023 20:48;Menang giveaway Telkomsel dapat saldo e-wallet, lumayan juga yaaaa ðŸ˜²ðŸ˜¯ðŸ˜®;5
twitter;6/10/2023 21:52;@Telkomsel Sudah lancar kembali min, makasih ya min atas responnya ðŸ˜Š;5
twitter;6/11/2023 13:22;Kalian pada crash kah? Aku alhamdulillah lancar jaya dan hd  juga, btw aku pake telkomsel https://t.co/e7ltmkiNrN;5
twitter;6/11/2023 13:45;@seokjincimol untung banget beli tsel ya ðŸ˜­ðŸ‘;5
twitter;6/11/2023 18:59;"@discountfess gpp gada promo kuota TAPI PERNAH DAPET LANGGANAN GRATIS DISNEY HOTSTAR SEBULANNN AKKKKKKKK!!ðŸ«¶ðŸ«¶
maaci @Telkomsel";5
twitter;6/11/2023 21:55;@Forthrawn Untung pake Telkomsel;5
twitter;6/12/2023 10:03;@Blueskyyy_y @byu_id dah masuk blm bro ini? gw jg sama hari jumat saldo kepotong tp kuota gamasuk, bbrapa jam kemudian alhamdulillah masuk tu kuota;5
twitter;6/12/2023 19:41;@privacyrchl_ semangat admin tselðŸ˜ðŸ˜ðŸ˜;5
twitter;6/13/2023 18:18;aku cinta bgt telkomsel;5
twitter;6/13/2023 21:58;@emaknyaeric Indosat. Sinyalnya selalu bagus ketimbang tsel aku;5
twitter;6/14/2023 17:30;â€œselain telkomsel jaringan disini gaadaâ€ ðŸ˜ŽðŸ˜ŽðŸ˜ŽðŸ˜Žjd merasa bangga pake telkomselðŸ˜ŽðŸ˜Ž;5
twitter;6/14/2023 18:34;@urminjeong pake Telkomsel/IM3 sinyal nya bagus;5
twitter;6/14/2023 18:01;@Charcotriad Pake provider XL/Tsel biasanya bagus daerah kabupaten, mas;5
twitter;6/15/2023 9:31;Mantap 12gb sehari telkomsel klaim klaim https://t.co/UQfGKz7Uw6;5
twitter;6/15/2023 11:02;@discountfess Tuker point dah seneng https://t.co/zl7n1LjAe8;5
twitter;6/15/2023 13:16;@oseanandromeda iya. gratis seng, ini free dari tsel. soalnya kartunya kartu halo;5
twitter;6/20/2023 10:22;@yourbabew @byu_id di ak bagus lumayan segini, smenjak si apn nya diganti byu https://t.co/8KoSuTjn9V;5
twitter;6/20/2023 15:50;Internetan lancar kapan aja di mana aja berkat telkomsel orbit. Cinta bgt dah sama modem portable satu ini ðŸ«¶ thanks mimin @indihomeborneo udah kasih tau tentang ini #telkomselorbit #aktivitastanpabatas #internetnyaindonesia;5
twitter;6/20/2023 17:00;asik nih debat sama cs telkomselðŸ¤£ jawabannya itu mulu sih tapi gapapa biar ga bosen wkwk;5
twitter;6/20/2023 14:23;"Satu hal baru dari nonton #IndonesiavsArgentina di GBK kemarin, sinyal 4G+ Telkomsel tetap lancar di dalam tribun!

Biasanya kalo udah masuk tribun, apalagi pas udah ramai, sinyal udah sakaratul maut..

Apa mungkin karena gw duduk di ""Kelas Atas"" pas di atas kelas VVIP? ðŸ¤”";5
twitter;6/22/2023 15:20;gw ga tau ya ini provider ngisi di tempat2 tertentu ngaruh ala ga, tp alhamdulillah brp tahun make by.u kejadian gini baru 2xðŸ™;5
twitter;6/23/2023 1:43;Tips berguna lainnya adalah pakai kuota telkomsel, karena area prj sudah dibooking sama telkom *testimoni salah satu salesnya ðŸ˜‚;5
twitter;6/24/2023 23:50;Hujan deras sinyal Indosat menghilang. Untung masih kartu Telkomsel masih ada paketnya;5
twitter;6/24/2023 8:33;di lampung tri gada sinyalðŸ˜ž untung ada tsel wlwpn mahalðŸ˜ž https://t.co/b7vdRdM4Od;5
twitter;6/26/2023 10:21;terima kasih provider kesayangan @byu_id â¤ï¸ https://t.co/UgSeIqPMXQ;5
twitter;6/27/2023 9:26;"#Me
Kalau dulu dapet gratisan nelp spuasnya senang syeekallliii., Wlpun cuma 1x24 jam, ada aja yg d telp.
#klauSekrang keseringan terabaikan ga tau hrus nelp siapa. ðŸ˜…
 Terimakasih Telkomsel https://t.co/xCboCXGXfC";5
twitter;6/28/2023 13:57;@Telkomsel Sangat bermanfaat min ðŸ˜Š;5
twitter;6/28/2023 11:51;siapa cinta lino telkomsel â˜ðŸ»ðŸ˜ž;5
twitter;6/28/2023 10:18;@Stevanj007 @i_m_mortal_ Mgkn sinyalnya gakuat ,punyaku biasa gitu kak kalo pake telkomsel coba ganti ke im3 lancar jaya;5
twitter;6/30/2023 20:22;@uyrsajang Telkomsel meu. Sinyal ada dimana2,  lancar jaya pula https://t.co/GTt02ihtsC;5
twitter;6/30/2023 18:24;@Telkomsel Sama2, mantap infonya.;5
twitter;7/1/2023 14:38;@Telkomsel Aku sudah nagnti kartu. Dan jaringan internet nya bagus dari pada Telkomsel harga paket internet mahal gak bisa dipake internet aku ganti paket Indosat lebih murah dan jaringan oke;5
twitter;7/3/2023 19:34;Cinta by.u selamanya https://t.co/jR7orhLmGO;5
twitter;7/3/2023 10:36;@saktixilham @IndosatCare @myXL @Telkomsel @byu_id @AXISgsm emng hrs dicoba satu satu sih, cari provider yg cocok dirumah tuh yg bagus apa.. aku jg udah cobain satu satu huhuu, tp ujung2nya fix pake by.U udah berlanjut smpe 3 taun, mayan adaan sinyalnya dibawa kmn2, samalah kaya telkomsel;5
twitter;7/3/2023 15:54;Yaampun telkomsel halo dapet prime gratis ternyata ðŸ¥¹ðŸ«¶ðŸ«¶ðŸ«¶ https://t.co/QFawUyUwSa;5
twitter;7/3/2023 10:55;@syzyground @byu_id ngerasain sih malem agak lumayan ampas, cm dlu pernah ganti apn pke byu, klo tbtb ampas tinggal mode pesawatin bentar langsung lancar lg, kek cuma ngerefresh gt;5
twitter;7/4/2023 7:15;@sgiinanjar_ @Telkomsel @byu_id Sama, sinyal gue ilang ilangan. Ganti pake tri lancar banget;5
twitter;7/3/2023 12:31;@byu_id Lebih indah bayar mahal koneksi stabil;5
twitter;7/3/2023 15:36;@chwanenn sinyalnya lancar ajasih di aku dibawa keluar kota jg, selama lokasinya jaringan telkomsel bagus pasti byu jg bagus. itu promonya jg bisa dipake dimana aja;5
twitter;7/4/2023 16:32;@meng_hoki klo disana telkomsel bagus by.u juga bagus, satu jaringan mreka;5
twitter;7/4/2023 14:07;"@GheaKaban @Telkomsel Cek ghe wkwk

Sinyal aku udah bagus
Btw percuma sinyal bagus kalo doi ga pernah balas chat HAHAHA";5
twitter;7/5/2023 18:15;bisa2nya sinyal three lebih bagus dari telkomselðŸ¤£;5
twitter;7/6/2023 10:34;"Selamat ulang tahun yg ke 58 tahun untuk Telkomsel.semoga makin sukses selalu,jaya,makin berkembang besar &amp; membanggakan rakyat Indonesia ! @TelkomIndonesia @anakorang_lain @anisapuji98 @Maulaa313 kami cinta Telkomsel indonesia,We love you Telkom! Bravo #ElevatingYourFuture https://t.co/Dp6eX0ZK6n";5
twitter;7/6/2023 11:08;@xodiac_id @Telkomsel Mantap @XODIACOfficial ðŸ”¥ðŸ”¥ Zayyan pulang kampung... seprti Dita awal konser ke Indoneaia, Dita pulang kampung..ðŸ˜‚. Semangat IDOL IDOL KPOP indonesia semakin bnyk lagi..ðŸ”¥;5
twitter;7/8/2023 9:38;Tau gitu mending Telkomsel aje, mana lebih lancar sinyalnyaaa;5
twitter;7/7/2023 21:34;@Telkomsel Udah bagus kembali jaringannya kak, se-Desa Manis Mata mengucapkan terimakasih ðŸ™ðŸ»;5
twitter;7/7/2023 21:04;@Telkomsel Iya gpp kak, yg penting lancar aja. Sukses selalu;5
twitter;7/7/2023 12:58;@Telkomsel Haha makasi min ðŸ˜ðŸ˜ cinta slalu sama jaringan telkomsel;5
twitter;7/7/2023 7:36;@Telkomsel Anytime. Alhamdulillah sekarang harga paket internetnya lebih terjangkau ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£;5
twitter;7/10/2023 13:54;"@Telkomsel 

Sinyal yang bagus di band iya https://t.co/KuQEixWQTb";5
twitter;7/11/2023 19:58;@yangbikinkangen Bulan lalu tsel ku gini, trus mgeluh ke csnya disuruh ganti simcard baru.. Pas ganti alhamdulillah bisa lagi ada sinyal;5
twitter;7/11/2023 19:16;"RT @indihomeborneo: Nikmati internetan dan hiburan seru dari rumah dengan Paket Jitu 1. 

Harga mulai dari Rp280 ribu per bulan aja, lho!â â€¦";5
twitter;7/11/2023 15:50;cs Telkomsel ramah skalieee selalu senyum everytime everywhere;5
twitter;7/11/2023 12:44;Telkomsel emang seroyal itu kahðŸ˜­ðŸ˜­ kemaren aku upgrade jaringan dari G ke 4G Karena itu kartu lama, dari jaman aku pertama kali punya hp. Dapet gratis kuota 18 GB sekarang beli pulsa 10k gratis kuota 1 GB @Telkomsel wahhh tencuuuu https://t.co/yYmNQ3POP0;5
twitter;7/11/2023 7:44;@Telkomsel iya kakk gk sabarr.. sukses tnpa hambatan ya kak acaranya jagain 9 pangeran xodiac ya jgn smpe lecet .. karena mereka terlalu tmpan lucu manis imut miminnya jgn gemes ya ðŸ¤ðŸ¤ðŸ’šðŸ’š no cubit2 9 bujang ku hahaha;5
twitter;7/13/2023 23:03;lagi menepi di Bukit, mau acara haul Eyang besok, tapi sinyal ttp lancar dong, hidup @Telkomsel !!ðŸ¤ŸðŸ˜Ž https://t.co/MqA3SvLDbQ;5
twitter;7/14/2023 6:22;@convomfs aku user tsel only, bagus kokk, tergantung wilayah, salfok itu murah betul;5
twitter;7/13/2023 23:58;Enga ah byu aku dowload app di appstore lancar jaya, berarti emng sopinyaðŸ’€;5
twitter;7/13/2023 13:54;"RT @Telkomsel: Relate! Dalem hati fafifu wasweswos, yang keluar senyum sambil â€œIyaâ€, â€œOkeâ€.

#BukaSemuaPeluang https://t.co/Xs9CvukK82";5
twitter;7/15/2023 19:04;"RT @byu_id: Emang boleh yaa semanis ini? 
Yang corat-coret surat cinta buat by.U dan @vindestwitt di #VincentDestaTour effortnya gak maen-mâ€¦";5
twitter;7/15/2023 12:32;Tp, provider yg bagus ttp @byu_id;5
twitter;7/17/2023 20:54;@Telkomsel iya bagus emang fiturnya udah ada. tapi lebih bagus lagi kalo langsung otomatis ga siee??? provider sy yang satu lagi otomatis lo. bahkan di apps nya gada fitur jaga pulsa lhoooooo;5
twitter;7/19/2023 10:05;RT @SFromid: Sobelisss ada yg menang luckydraw Tsel Awards 2023 kah yg di cat 1 2 3 raffle? Mau cari barengan temen nontooonnnnn twitter plâ€¦;5
twitter;7/19/2023 7:56;tebak-tebakan admin ig, admin twt, atau admin tsel app yang akan gercep bantu aku;5
twitter;7/19/2023 9:54;IH WEEHHHH AKU SENENG BANYAK SOBLISS YG MENANG GA TIKET TSEL AWARDS ðŸ˜­ðŸ’š;5
twitter;7/21/2023 22:38;"Terima kasih buat semua pasukan yang sudah vote Agak Laen di Telkomsel Awards 2023, walau belum menang tapi kami senang kali bisa masuk nominasi. ðŸ”¥

Thank you @Telkomsel ðŸ˜˜
Thank you pasukan semua ðŸ˜˜ https://t.co/EkuwNDYVJ0";5
twitter;7/21/2023 12:34;ðŸ’š pake kartu by.u sm 3 (tri) di ICE bagus gk guys sinyalnya? thx yg udh jawav hehehe have a good day!;5
twitter;7/22/2023 3:41;"Happy 28th anniversary @Telkomsel ðŸ¥³ 
terimakasih juga banyak ngundang artis keren-keren di acara awards ini! jadi nikmatin banget, diantara bintang tamu yang ada favorit aku dari Indonesia yaitu Tulus, dan dari luar negeri yaitu Zico ðŸ˜ xixixi #TelkomselOne";5
twitter;7/21/2023 9:31;RT @xinamonix: OYYYY MAU AKU GULUNG KAH BUMINYA?????? GEMES BGT PUSING ðŸ˜­ðŸ˜­ðŸ˜­ mau mas air tp mau byu juga;5
twitter;7/21/2023 22:54;"@radenrauf happy 28th anniversary @Telkomsel ðŸ¥³ 
terimakasih juga banyak ngundang artis keren-keren di acara awards ini! jadi nikmatin banget, diantara bintang tamu yg ada favorit aku dari Indonesia yaitu Tulus, dan dari luar negeri yaitu ZicoðŸ™ˆ xixixi #TelkomselOne";5
twitter;7/21/2023 23:10;Selamat dan sukses @Telkomsel Awards 2023 https://t.co/oiDMiB45x7;5
twitter;7/21/2023 22:31;@kmyjh_48 @TRANS7 @Telkomsel Mau nonton full puas sampe xodiac poto poto sapa sapa fans sampe stage nya gelap ya nonton di you tube ...tayang di tv sudah pasti dikejar durasi ..;5
twitter;7/21/2023 22:15;bang makasih bang undang xodiac @Telkomsel  walaupun tadi gw ngehujat ya lagian kameramennya nyorot yang kaga kaga, tapi setidaknya gw harus bilang terima kasih dong karna udah ngundang idol kesayangan xblissðŸ˜¤ðŸ’“ðŸ’“ big love deh;5
twitter;7/21/2023 21:42;"tp terlepas dr kepotongnya special love di tv makasih banyak ya @Telkomsel udah bawa anak anak ke Indonesia alias kampung halamannya zayyan huhu seneng bangett first stop nya mereka di IndoðŸ˜­ðŸ’– jadi gak nih ke kawah putih nya? ppp @XODIAC_MEMBERS

#XODIACxTelkomselAwards2023";5
twitter;7/21/2023 21:08;Wkwk habis nonton Telkomsel awards, lucu banget xodiac ga butuh translator karna ada zayyan ðŸ¤£ðŸ¤£ mana zayyan ngepantun lagii ðŸ˜­;5
twitter;7/21/2023 19:34;gokil bgt ini sekarang ya Telkomsel dah ada #TelkomselOne makin praktis dong sekarang dah gak perlu ribet karna udh ada One Bill, One App, One Touch Point, dan One Solution. gimna gak tambah cinta ini sama Telkomsel kalau selalu ngasih kemudahan gini ðŸ«¶â¤ï¸;5
twitter;7/21/2023 20:01;RT @jnafisah_e: gokil bgt ini sekarang ya Telkomsel dah ada #TelkomselOne makin praktis dong sekarang dah gak perlu ribet karna udh ada Oneâ€¦;5
twitter;7/21/2023 19:48;@KurangGocap6 jadi makin cinta sama telkomsel #TelkomselOne;5
twitter;7/21/2023 19:45;@Sindiirellaa Gokil siih kalo ini maksudnya beli paket atau kuota bakal jadi 1 ngumpul di my Telkomsel semua!! Bakal makin praktis dan simpel. Inovasi yg tepat bgt #TelkomselOne;5
twitter;7/21/2023 19:48;@bercakap_id Ga kaleng kaleng ya #TelkomselOne sekaligus gabungan dari telkomsel indihome sm orbit yg notabenenya kualitasnya ga usah diraguin, makin lancar pasti jaringan kita smwaa;5
twitter;7/21/2023 19:45;@Waudira Yeyy senang banget kalo begini #TelkomselOne makasih buat telkomsel;5
twitter;7/21/2023 19:47;@hiiandri Emang paling asik sih Telkomsel #TelkomselOne;5
twitter;7/21/2023 19:44;RT @Waudira: Gais jadi ini loh Telkomsel, IndiHome, Orbit kemaren bergabung tuh jadinya #TelkomselOne? Seru bgt sih kalo ada promonya dalamâ€¦;5
twitter;7/21/2023 19:44;@bercakap_id Hoalaah #TelkomselOne tuh gabungan Telkomsel, Indihome sama Orbit tohh. Makin mantep nih layanannya;5
twitter;7/21/2023 19:41;"@Sindiirellaa Siapapun yang ada outdoor dengan Telkomsel akan senang @Wihhh keren banget sih kalo Telkomsel sama IndiHome jadi satu jadinya. pastinya bakal makin mempermudah para penggunanya sih ini
#TelkomselOne";5
twitter;7/22/2023 21:24;"ini harus bener"" terimakasih ke telkomsel sih, ayang-ayangku pada keliatan seneng ðŸ˜­ makasih @Telkomsel";5
twitter;8/4/2023 22:29;@sqrmochi cinta telkomsel (( kasih ak pulsa gratis donge telkom ));5
twitter;8/7/2023 14:06;@byu_id @wineediar_ @adilalisandi14 @baihaqih_ @kxxclypi @mah_zia27 @NafizaShilmi @nazwahumairah1 @ddberiman @freakidaa sudah masuk min saldo DANA nya  ,, sukses terus yaa untuk @byu_id https://t.co/3K3RvNGi1v;5
twitter;8/7/2023 10:22;@moviemenfes Bagus deh udah langganan prime dari tsel ada drama bagus kek gini;5
twitter;8/7/2023 17:10;@ReddoKiddos Wkwk abisin dulu kalau gitu, abis itu ganti provider! Ngakak dilemma banget. Pake tsel deh cobain;5
twitter;8/7/2023 18:49;@Telkomsel Udah bagus jaringannya bang, terimakasih ya udah respon;5
twitter;8/7/2023 16:53;"pintar bgt selingkuh, smpe nama nya dikontak ""telkomsel"" HAHA pro dikit dong ahðŸ¥µ";5
twitter;8/8/2023 17:16;@UPIfess Aku pake tri lancar jaya di kampus sama kos. Justru telkomsel aku kalo di kos gaada sinyal sksksk;5
twitter;8/9/2023 13:16;seru dah pake kartu halo, kalo kuota abis bisa nambah pake tuker poin doang ðŸ˜ŽðŸ‘ @TelkomselHalo;5
